44745.tsv:SRR33607342	Sequel II sequencing: Haematococcus lacustris Liv1 Transcriptome	44745	1;131567;2759;33090;3041;2692248;3166;2812636;3042;35484;44744;44745	Haematococcus lacustris	TRANSCRIPTOMIC	RNA-Seq	PACBIO_SMRT	1113821	2025-05-18
44745.tsv:SRR33607345	Sequel II sequencing: Haematococcus lacustris Liv1 Transcriptome	44745	1;131567;2759;33090;3041;2692248;3166;2812636;3042;35484;44744;44745	Haematococcus lacustris	TRANSCRIPTOMIC	RNA-Seq	PACBIO_SMRT	1410208	2025-05-18
46950.tsv:SRR37058940	Sequel IIe sequencing: Storeatula major G Transcriptome	46950	1;131567;2759;3027;589342;589344;46949;46950	Storeatula major	TRANSCRIPTOMIC	RNA-Seq	PACBIO_SMRT	1995456	2026-02-10
471275.tsv:SRR13684648	Sequel sequencing: RNA-Seq of Eimeria stiedai: FL-cDNA	471275	1;131567;2759;2698737;33630;5794;1280412;5796;75739;423054;5799;5800;471275	Eimeria stiedae	TRANSCRIPTOMIC	FL-cDNA	PACBIO_SMRT	12122872	2022-01-24
4803.tsv:SRR21186961	PacBio RS sequencing: RNA-seq of Lagenidium giganteum: axenic culture	4803	1;131567;2759;2698737;33634;4762;3418804;121069;4782;4802;4803	Lagenidium giganteum	TRANSCRIPTOMIC	RNA-Seq	PACBIO_SMRT	34733	2022-12-13
4803.tsv:SRR4022176	PacBio RS sequencing: Lagenidium giganteum GH	4803	1;131567;2759;2698737;33634;4762;3418804;121069;4782;4802;4803	Lagenidium giganteum	TRANSCRIPTOMIC	FL-cDNA	PACBIO_SMRT	4	2017-11-09
508771.tsv:SRR9200760	MinION sequencing: RNA Nanopore of T. gondii PRU Δku80: mitochondrion	508771	1;131567;2759;2698737;33630;5794;1280412;5796;75739;423054;5809;5810;5811;508771	Toxoplasma gondii ME49	TRANSCRIPTOMIC	RNA-Seq	OXFORD_NANOPORE	183	2020-06-10
51315.tsv:SRR14561352	Sequel sequencing: SMRT sequencing of Eimeria necatrix: unsporulated oocysts	51315	1;131567;2759;2698737;33630;5794;1280412;5796;75739;423054;5799;5800;51315	Eimeria necatrix	TRANSCRIPTOMIC	RNA-Seq	PACBIO_SMRT	621389	2021-05-18
51315.tsv:SRR15420703	Sequel sequencing: SMRT sequencing of Eimeria necatrix: second-generation merozoites	51315	1;131567;2759;2698737;33630;5794;1280412;5796;75739;423054;5799;5800;51315	Eimeria necatrix	TRANSCRIPTOMIC	RNA-Seq	PACBIO_SMRT	413385	2021-08-25
51315.tsv:SRR6997697	PacBio RS sequencing: Full-length transcriptome sequence of MZ-2,MZ-3 and GAM of Eimeria necatrix	51315	1;131567;2759;2698737;33630;5794;1280412;5796;75739;423054;5799;5800;51315	Eimeria necatrix	TRANSCRIPTOMIC	RNA-Seq	PACBIO_SMRT	4175	2018-08-04
51315.tsv:SRR14561351	Sequel sequencing: SMRT sequencing of Eimeria necatrix: sporozoites	51315	1;131567;2759;2698737;33630;5794;1280412;5796;75739;423054;5799;5800;51315	Eimeria necatrix	TRANSCRIPTOMIC	RNA-Seq	PACBIO_SMRT	542313	2021-05-18
554055.tsv:ERR16000279	Revio sequencing	554055	1;131567;2759;33090;3041;2692248;75966;35460;35461;2511126;126838;554055	Micractinium conductrix	TRANSCRIPTOMIC	RNA-Seq	PACBIO_SMRT	5956697	2026-05-11
5661.tsv:SRR36405094	MinION sequencing: Oxford Nanopore direct RNA sequencing of Leishmania donovani 1S promastigotes (20230622-SSIII), raw signal	5661	1;131567;2759;2611352;33682;5653;2704647;2704949;5654;1286322;5658;38568;38574;5661	Leishmania donovani	TRANSCRIPTOMIC	RNA-Seq	OXFORD_NANOPORE	1189862	2025-12-22
5661.tsv:SRR35070791	MinION sequencing: Oxford Nanopore direct RNA sequencing of Leishmania (20230622-Induro)	5661	1;131567;2759;2611352;33682;5653;2704647;2704949;5654;1286322;5658;38568;38574;5661	Leishmania donovani	TRANSCRIPTOMIC	RNA-Seq	OXFORD_NANOPORE	1092965	2025-08-24
5661.tsv:SRR35070793	MinION sequencing: Oxford Nanopore direct RNA sequencing of Leishmania (20230508)	5661	1;131567;2759;2611352;33682;5653;2704647;2704949;5654;1286322;5658;38568;38574;5661	Leishmania donovani	TRANSCRIPTOMIC	RNA-Seq	OXFORD_NANOPORE	1273328	2025-08-24
5661.tsv:SRR35070792	MinION sequencing: Oxford Nanopore direct RNA sequencing of Leishmania (20230622-SSIII)	5661	1;131567;2759;2611352;33682;5653;2704647;2704949;5654;1286322;5658;38568;38574;5661	Leishmania donovani	TRANSCRIPTOMIC	RNA-Seq	OXFORD_NANOPORE	1103722	2025-08-24
5661.tsv:SRR32666360	MinION sequencing: Leishmania donovani 1S Axenic Amastigote	5661	1;131567;2759;2611352;33682;5653;2704647;2704949;5654;1286322;5658;38568;38574;5661	Leishmania donovani	TRANSCRIPTOMIC	RNA-Seq	OXFORD_NANOPORE	700967	2025-08-24
5661.tsv:SRR36417910	MinION sequencing: Oxford Nanopore direct RNA sequencing of Leishmania donovani 1S promastigotes (20230508), raw signal	5661	1;131567;2759;2611352;33682;5653;2704647;2704949;5654;1286322;5658;38568;38574;5661	Leishmania donovani	TRANSCRIPTOMIC	RNA-Seq	OXFORD_NANOPORE	1351654	2025-12-13
5661.tsv:SRR36405093	MinION sequencing: Oxford Nanopore direct RNA sequencing of Leishmania donovani 1S Axenic Amastigote, raw signal	5661	1;131567;2759;2611352;33682;5653;2704647;2704949;5654;1286322;5658;38568;38574;5661	Leishmania donovani	TRANSCRIPTOMIC	RNA-Seq	OXFORD_NANOPORE	773983	2025-12-22
5661.tsv:SRR36417911	MinION sequencing: Oxford Nanopore direct RNA sequencing of Leishmania donovani 1S promastigotes (20230622-Induro), raw signal	5661	1;131567;2759;2611352;33682;5653;2704647;2704949;5654;1286322;5658;38568;38574;5661	Leishmania donovani	TRANSCRIPTOMIC	RNA-Seq	OXFORD_NANOPORE	1161593	2025-12-13
5671.tsv:SRR31999108	PromethION sequencing: ONT RNA-seq of Leishmania infantum, promastigote Rep Bio2	5671	1;131567;2759;2611352;33682;5653;2704647;2704949;5654;1286322;5658;38568;38574;5671	Leishmania infantum	TRANSCRIPTOMIC	RNA-Seq	OXFORD_NANOPORE	6203139	2025-05-28
5671.tsv:SRR31999106	PromethION sequencing: ONT RNA-seq of Leishmania infantum, axenic amastigote Rep Bio2	5671	1;131567;2759;2611352;33682;5653;2704647;2704949;5654;1286322;5658;38568;38574;5671	Leishmania infantum	TRANSCRIPTOMIC	RNA-Seq	OXFORD_NANOPORE	5161959	2025-05-28
5671.tsv:SRR31999109	PromethION sequencing: ONT RNA-seq of Leishmania infantum, promastigote Rep Bio1	5671	1;131567;2759;2611352;33682;5653;2704647;2704949;5654;1286322;5658;38568;38574;5671	Leishmania infantum	TRANSCRIPTOMIC	RNA-Seq	OXFORD_NANOPORE	6814583	2025-05-28
5671.tsv:SRR31999107	PromethION sequencing: ONT RNA-seq of Leishmania infantum, axenic amastigote Rep Bio1	5671	1;131567;2759;2611352;33682;5653;2704647;2704949;5654;1286322;5658;38568;38574;5671	Leishmania infantum	TRANSCRIPTOMIC	RNA-Seq	OXFORD_NANOPORE	6667671	2025-05-28
5722.tsv:SRR28202880	MinION sequencing: GSM8123110: T_vaginalis_rep1 Trichomonas vaginalis RNA-Seq	5722	1;131567;2759;2611341;5719;37104;181550;5721;5722	Trichomonas vaginalis	TRANSCRIPTOMIC	RNA-Seq	OXFORD_NANOPORE	132905	2024-08-02
5722.tsv:SRR28202878	MinION sequencing: GSM8123112: T_vaginalis_rep3 Trichomonas vaginalis RNA-Seq	5722	1;131567;2759;2611341;5719;37104;181550;5721;5722	Trichomonas vaginalis	TRANSCRIPTOMIC	RNA-Seq	OXFORD_NANOPORE	529732	2024-08-02
5722.tsv:SRR28202879	MinION sequencing: GSM8123111: T_vaginalis_rep2 Trichomonas vaginalis RNA-Seq	5722	1;131567;2759;2611341;5719;37104;181550;5721;5722	Trichomonas vaginalis	TRANSCRIPTOMIC	RNA-Seq	OXFORD_NANOPORE	461890	2024-08-02
5741.tsv:SRR13927974	MinION sequencing: GSM5155604: glamblia_directRNA_rep2 Giardia intestinalis RNA-Seq	5741	1;131567;2759;2611341;207245;5738;5739;68459;5740;5741	Giardia duodenalis	TRANSCRIPTOMIC	RNA-Seq	OXFORD_NANOPORE	260093	2022-03-12
5741.tsv:SRR28202890	MinION sequencing: GSM8123100: G_lamblia_BGS_rep2 Giardia intestinalis RNA-Seq	5741	1;131567;2759;2611341;207245;5738;5739;68459;5740;5741	Giardia duodenalis	TRANSCRIPTOMIC	RNA-Seq	OXFORD_NANOPORE	631658	2024-08-02
5741.tsv:SRR28202892	MinION sequencing: GSM8123098: G_lamblia_rep3 Giardia intestinalis RNA-Seq	5741	1;131567;2759;2611341;207245;5738;5739;68459;5740;5741	Giardia duodenalis	TRANSCRIPTOMIC	RNA-Seq	OXFORD_NANOPORE	437070	2024-08-02
5741.tsv:SRR13927973	MinION sequencing: GSM5155603: glamblia_directRNA_rep1 Giardia intestinalis RNA-Seq	5741	1;131567;2759;2611341;207245;5738;5739;68459;5740;5741	Giardia duodenalis	TRANSCRIPTOMIC	RNA-Seq	OXFORD_NANOPORE	677049	2022-03-12
5741.tsv:SRR28202889	MinION sequencing: GSM8123101: G_lamblia_BGS_rep3 Giardia intestinalis RNA-Seq	5741	1;131567;2759;2611341;207245;5738;5739;68459;5740;5741	Giardia duodenalis	TRANSCRIPTOMIC	RNA-Seq	OXFORD_NANOPORE	381100	2024-08-02
5741.tsv:SRR28202891	MinION sequencing: GSM8123099: G_lamblia_BGS_rep1 Giardia intestinalis RNA-Seq	5741	1;131567;2759;2611341;207245;5738;5739;68459;5740;5741	Giardia duodenalis	TRANSCRIPTOMIC	RNA-Seq	OXFORD_NANOPORE	778622	2024-08-02
5742.tsv:SRR28202887	MinION sequencing: GSM8123103: G_muris_rep2 Giardia muris RNA-Seq	5742	1;131567;2759;2611341;207245;5738;5739;68459;5740;5742	Giardia muris	TRANSCRIPTOMIC	RNA-Seq	OXFORD_NANOPORE	466730	2024-08-02
5742.tsv:SRR28202888	MinION sequencing: GSM8123102: G_muris_rep1 Giardia muris RNA-Seq	5742	1;131567;2759;2611341;207245;5738;5739;68459;5740;5742	Giardia muris	TRANSCRIPTOMIC	RNA-Seq	OXFORD_NANOPORE	563843	2024-08-02
5757.tsv:SRR14182256	Sequel II sequencing: Acanthamoeba polyphaga infected with Mimivirus 1,3,5h post infection as well as uninfected mix	5757	1;131567;2759;554915;555280;1485168;555407;33677;5754;5757	Acanthamoeba polyphaga	TRANSCRIPTOMIC	RNA-Seq	PACBIO_SMRT	7658297	2022-05-02
5759.tsv:SRR28202893	MinION sequencing: GSM8123095: E_histolitica_rep3 Entamoeba histolytica RNA-Seq	5759	1;131567;2759;554915;2605435;555406;2682482;33084;5758;5759	Entamoeba histolytica	TRANSCRIPTOMIC	RNA-Seq	OXFORD_NANOPORE	511559	2024-08-02
5759.tsv:SRR28202894	MinION sequencing: GSM8123094: E_histolitica_rep2 Entamoeba histolytica RNA-Seq	5759	1;131567;2759;554915;2605435;555406;2682482;33084;5758;5759	Entamoeba histolytica	TRANSCRIPTOMIC	RNA-Seq	OXFORD_NANOPORE	638602	2024-08-02
5759.tsv:SRR28202895	MinION sequencing: GSM8123093: E_histolitica_rep1 Entamoeba histolytica RNA-Seq	5759	1;131567;2759;554915;2605435;555406;2682482;33084;5758;5759	Entamoeba histolytica	TRANSCRIPTOMIC	RNA-Seq	OXFORD_NANOPORE	429065	2024-08-02
5762.tsv:SRR28202885	MinION sequencing: GSM8123105: N_gruberi_rep2 Naegleria gruberi RNA-Seq	5762	1;131567;2759;2611352;5752;2601529;2601530;43693;3691768;5761;5762	Naegleria gruberi	TRANSCRIPTOMIC	RNA-Seq	OXFORD_NANOPORE	436926	2024-08-02
5762.tsv:SRR28202886	MinION sequencing: GSM8123104: N_gruberi_rep1 Naegleria gruberi RNA-Seq	5762	1;131567;2759;2611352;5752;2601529;2601530;43693;3691768;5761;5762	Naegleria gruberi	TRANSCRIPTOMIC	RNA-Seq	OXFORD_NANOPORE	234105	2024-08-02
5762.tsv:SRR28202884	MinION sequencing: GSM8123106: N_gruberi_rep3 Naegleria gruberi RNA-Seq	5762	1;131567;2759;2611352;5752;2601529;2601530;43693;3691768;5761;5762	Naegleria gruberi	TRANSCRIPTOMIC	RNA-Seq	OXFORD_NANOPORE	503258	2024-08-02
5807.tsv:SRR16572010	MinION sequencing: Cryptosporidium parvum treated with altiratinib	5807	1;131567;2759;2698737;33630;5794;1280412;5796;75739;423054;35082;5806;5807	Cryptosporidium parvum	TRANSCRIPTOMIC	RNA-Seq	OXFORD_NANOPORE	1166725	2022-08-14
5807.tsv:SRR16572011	MinION sequencing: Cryptosporidium parvum UT	5807	1;131567;2759;2698737;33630;5794;1280412;5796;75739;423054;35082;5806;5807	Cryptosporidium parvum	TRANSCRIPTOMIC	RNA-Seq	OXFORD_NANOPORE	1341130	2022-08-11
5807.tsv:SRR28359858	MinION sequencing: Nanopore Direct RNAseq of C.parvum-IOWA	5807	1;131567;2759;2698737;33630;5794;1280412;5796;75739;423054;35082;5806;5807	Cryptosporidium parvum	TRANSCRIPTOMIC	RNA-Seq	OXFORD_NANOPORE	399589	2024-12-01
5811.tsv:SRR13799558	MinION sequencing: Nanopore direct RNA sequencing of Toxoplasma gondii - RH - METTL3 mAid - Non treated	5811	1;131567;2759;2698737;33630;5794;1280412;5796;75739;423054;5809;5810;5811	Toxoplasma gondii	TRANSCRIPTOMIC	RNA-Seq	OXFORD_NANOPORE	1303960	2021-07-18
5811.tsv:SRR13799561	MinION sequencing: Nanopore direct RNA sequencing of Toxoplasma gondii - RH non treated	5811	1;131567;2759;2698737;33630;5794;1280412;5796;75739;423054;5809;5810;5811	Toxoplasma gondii	TRANSCRIPTOMIC	RNA-Seq	OXFORD_NANOPORE	754408	2021-07-18
5811.tsv:SRR11094275	MinION sequencing: T. gondii (Pru) tachyzoite stage mRNA	1080348	1;131567;2759;2698737;33630;5794;1280412;5796;75739;423054;5809;5810;5811;1080348	Toxoplasma gondii PRU	TRANSCRIPTOMIC	RNA-Seq	OXFORD_NANOPORE	310813	2020-02-19
5811.tsv:SRR16572002	MinION sequencing: Toxoplasma gondii RH mut PRP4K_W649P UT run 2	5811	1;131567;2759;2698737;33630;5794;1280412;5796;75739;423054;5809;5810;5811	Toxoplasma gondii	TRANSCRIPTOMIC	RNA-Seq	OXFORD_NANOPORE	805915	2022-08-11
5811.tsv:SRR16572005	MinION sequencing: Toxoplasma gondii RH mut PRP4K_L715F +alti run 1	5811	1;131567;2759;2698737;33630;5794;1280412;5796;75739;423054;5809;5810;5811	Toxoplasma gondii	TRANSCRIPTOMIC	RNA-Seq	OXFORD_NANOPORE	885373	2022-08-11
5811.tsv:SRR16572007	MinION sequencing: Toxoplasma gondii RH mut PRP4K_L715F UT run 1	5811	1;131567;2759;2698737;33630;5794;1280412;5796;75739;423054;5809;5810;5811	Toxoplasma gondii	TRANSCRIPTOMIC	RNA-Seq	OXFORD_NANOPORE	807039	2022-08-11
5811.tsv:SRR16572008	MinION sequencing: Toxoplasma gondii RH+alti run 2	5811	1;131567;2759;2698737;33630;5794;1280412;5796;75739;423054;5809;5810;5811	Toxoplasma gondii	TRANSCRIPTOMIC	RNA-Seq	OXFORD_NANOPORE	944144	2022-08-11
5811.tsv:SRR16572014	MinION sequencing: Toxoplasma gondii RH mut PRP4K_W649P +alti run 2	5811	1;131567;2759;2698737;33630;5794;1280412;5796;75739;423054;5809;5810;5811	Toxoplasma gondii	TRANSCRIPTOMIC	RNA-Seq	OXFORD_NANOPORE	950270	2022-08-11
5811.tsv:SRR29760706	PromethION sequencing: GSM8388751: Nanopore-SNF2h-KD-UT Toxoplasma gondii RNA-Seq	5811	1;131567;2759;2698737;33630;5794;1280412;5796;75739;423054;5809;5810;5811	Toxoplasma gondii	TRANSCRIPTOMIC	RNA-Seq	OXFORD_NANOPORE	1251974	2025-02-23
5811.tsv:SRR13799554	MinION sequencing: Nanopore direct RNA sequencing of Toxoplasma gondii - RH - CPSF4 mAid - IAA 24h -1	5811	1;131567;2759;2698737;33630;5794;1280412;5796;75739;423054;5809;5810;5811	Toxoplasma gondii	TRANSCRIPTOMIC	RNA-Seq	OXFORD_NANOPORE	918139	2021-07-18
5811.tsv:SRR13799556	MinION sequencing: Nanopore direct RNA sequencing of Toxoplasma gondii - RH - METTL3 mAid - IAA 24h -2	5811	1;131567;2759;2698737;33630;5794;1280412;5796;75739;423054;5809;5810;5811	Toxoplasma gondii	TRANSCRIPTOMIC	RNA-Seq	OXFORD_NANOPORE	1907299	2021-07-18
5811.tsv:SRR13799557	MinION sequencing: Nanopore direct RNA sequencing of Toxoplasma gondii - RH - METTL3 mAid - IAA 24h -1	5811	1;131567;2759;2698737;33630;5794;1280412;5796;75739;423054;5809;5810;5811	Toxoplasma gondii	TRANSCRIPTOMIC	RNA-Seq	OXFORD_NANOPORE	1210517	2021-07-18
5811.tsv:SRR13799562	MinION sequencing: Nanopore direct RNA sequencing of Toxoplasma gondii - RH non treated	5811	1;131567;2759;2698737;33630;5794;1280412;5796;75739;423054;5809;5810;5811	Toxoplasma gondii	TRANSCRIPTOMIC	RNA-Seq	OXFORD_NANOPORE	1632000	2021-07-18
5811.tsv:SRR16572004	MinION sequencing: Toxoplasma gondii RH mut PRP4K_L715F +alti run 2	5811	1;131567;2759;2698737;33630;5794;1280412;5796;75739;423054;5809;5810;5811	Toxoplasma gondii	TRANSCRIPTOMIC	RNA-Seq	OXFORD_NANOPORE	913004	2022-08-11
5811.tsv:SRR16572015	MinION sequencing: Toxoplasma gondii RH mut PRP4K_W649P +alti run 1	5811	1;131567;2759;2698737;33630;5794;1280412;5796;75739;423054;5809;5810;5811	Toxoplasma gondii	TRANSCRIPTOMIC	RNA-Seq	OXFORD_NANOPORE	670122	2022-08-11
5811.tsv:SRR16572016	MinION sequencing: Toxoplasma gondii RH-WT UT run 2	5811	1;131567;2759;2698737;33630;5794;1280412;5796;75739;423054;5809;5810;5811	Toxoplasma gondii	TRANSCRIPTOMIC	RNA-Seq	OXFORD_NANOPORE	821672	2022-08-11
5811.tsv:SRR23019792	MinION sequencing: Direct RNA sequencing AP2XII-1 KD AP2XI-2 KD - UT	5811	1;131567;2759;2698737;33630;5794;1280412;5796;75739;423054;5809;5810;5811	Toxoplasma gondii	TRANSCRIPTOMIC	RNA-Seq	OXFORD_NANOPORE	779402	2023-09-17
5811.tsv:SRR29760705	PromethION sequencing: GSM8388752: Nanopore-SNF2h-KD-IAA Toxoplasma gondii RNA-Seq	5811	1;131567;2759;2698737;33630;5794;1280412;5796;75739;423054;5809;5810;5811	Toxoplasma gondii	TRANSCRIPTOMIC	RNA-Seq	OXFORD_NANOPORE	1473971	2025-02-23
5811.tsv:SRR9200760	MinION sequencing: RNA Nanopore of T. gondii PRU Δku80: mitochondrion	508771	1;131567;2759;2698737;33630;5794;1280412;5796;75739;423054;5809;5810;5811;508771	Toxoplasma gondii ME49	TRANSCRIPTOMIC	RNA-Seq	OXFORD_NANOPORE	183	2020-06-10
5811.tsv:SRR13799552	MinION sequencing: Nanopore direct RNA sequencing of Toxoplasma gondii - RH - MORC mAid - IAA 24h -2	5811	1;131567;2759;2698737;33630;5794;1280412;5796;75739;423054;5809;5810;5811	Toxoplasma gondii	TRANSCRIPTOMIC	RNA-Seq	OXFORD_NANOPORE	1228187	2021-07-18
5811.tsv:SRR13799553	MinION sequencing: Nanopore direct RNA sequencing of Toxoplasma gondii - RH - CPSF4 mAid - IAA 24h -2	5811	1;131567;2759;2698737;33630;5794;1280412;5796;75739;423054;5809;5810;5811	Toxoplasma gondii	TRANSCRIPTOMIC	RNA-Seq	OXFORD_NANOPORE	744496	2021-07-18
5811.tsv:SRR13799555	MinION sequencing: Nanopore direct RNA sequencing of Toxoplasma gondii - RH - CPSF4 mAid - Non treated	5811	1;131567;2759;2698737;33630;5794;1280412;5796;75739;423054;5809;5810;5811	Toxoplasma gondii	TRANSCRIPTOMIC	RNA-Seq	OXFORD_NANOPORE	408765	2021-07-18
5811.tsv:SRR16572003	MinION sequencing: Toxoplasma gondii RH mut PRP4K_W649P UT run 1	5811	1;131567;2759;2698737;33630;5794;1280412;5796;75739;423054;5809;5810;5811	Toxoplasma gondii	TRANSCRIPTOMIC	RNA-Seq	OXFORD_NANOPORE	658168	2022-08-11
5811.tsv:SRR16572006	MinION sequencing: Toxoplasma gondii RH mut PRP4K_L715F UT run 2	5811	1;131567;2759;2698737;33630;5794;1280412;5796;75739;423054;5809;5810;5811	Toxoplasma gondii	TRANSCRIPTOMIC	RNA-Seq	OXFORD_NANOPORE	972818	2022-08-11
5811.tsv:SRR16572009	MinION sequencing: Toxoplasma gondii RH+alti run 1	5811	1;131567;2759;2698737;33630;5794;1280412;5796;75739;423054;5809;5810;5811	Toxoplasma gondii	TRANSCRIPTOMIC	RNA-Seq	OXFORD_NANOPORE	1561995	2022-08-11
5811.tsv:SRR16572017	MinION sequencing: Toxoplasma gondii RH-WT UT run 1	5811	1;131567;2759;2698737;33630;5794;1280412;5796;75739;423054;5809;5810;5811	Toxoplasma gondii	TRANSCRIPTOMIC	RNA-Seq	OXFORD_NANOPORE	693240	2022-08-11
5811.tsv:SRR23019780	MinION sequencing: Direct RNA sequencing AP2XII-1 KD AP2XI-2 KD - IAA 48h	5811	1;131567;2759;2698737;33630;5794;1280412;5796;75739;423054;5809;5810;5811	Toxoplasma gondii	TRANSCRIPTOMIC	RNA-Seq	OXFORD_NANOPORE	955603	2023-09-17
5811.tsv:SRR23019791	MinION sequencing: Direct RNA sequencing AP2XII-1 KD AP2XI-2 KD - IAA 24h	5811	1;131567;2759;2698737;33630;5794;1280412;5796;75739;423054;5809;5810;5811	Toxoplasma gondii	TRANSCRIPTOMIC	RNA-Seq	OXFORD_NANOPORE	889029	2023-09-17
5821.tsv:SRR24632530	MinION sequencing: Mixed RNA of trophozoite and schizont stage of plasmodium berghei	5821	1;131567;2759;2698737;33630;5794;422676;5819;1639119;5820;418101;5821	Plasmodium berghei	TRANSCRIPTOMIC	RNA-Seq	OXFORD_NANOPORE	359923	2025-02-22
5833.tsv:ERR12329926	Sequel IIe sequencing	5833	1;131567;2759;2698737;33630;5794;422676;5819;1639119;5820;418107;5833	Plasmodium falciparum	TRANSCRIPTOMIC SINGLE CELL	RNA-Seq	PACBIO_SMRT	6229085	2023-11-30
5833.tsv:SRR18188665	MinION sequencing: GSM5929209: Mixed intraerythrocytic stage total RNA Plasmodium falciparum 3D7 RNA-Seq	36329	1;131567;2759;2698737;33630;5794;422676;5819;1639119;5820;418107;5833;36329	Plasmodium falciparum 3D7	TRANSCRIPTOMIC	RNA-Seq	OXFORD_NANOPORE	1434309	2022-11-02
5833.tsv:SRR26711331	MinION sequencing: Transcriptomic analysis of Plasmodium falciparum 3D7	5833	1;131567;2759;2698737;33630;5794;422676;5819;1639119;5820;418107;5833	Plasmodium falciparum	TRANSCRIPTOMIC	RNA-Seq	OXFORD_NANOPORE	165905	2023-11-29
5833.tsv:SRR26711332	MinION sequencing: Transcriptomic analysis of Plasmodium falciparum 3D7	5833	1;131567;2759;2698737;33630;5794;422676;5819;1639119;5820;418107;5833	Plasmodium falciparum	TRANSCRIPTOMIC	RNA-Seq	OXFORD_NANOPORE	262680	2023-11-28
5833.tsv:SRR35270148	MinION sequencing: ONT direct RNA-seq of P. falciparum NF54 Trophs	5833	1;131567;2759;2698737;33630;5794;422676;5819;1639119;5820;418107;5833	Plasmodium falciparum	TRANSCRIPTOMIC	RNA-Seq	OXFORD_NANOPORE	2752505	2025-09-21
5833.tsv:SRR35270149	MinION sequencing: ONT direct RNA-seq of P. falciparum NF54 Trophs	5833	1;131567;2759;2698737;33630;5794;422676;5819;1639119;5820;418107;5833	Plasmodium falciparum	TRANSCRIPTOMIC	RNA-Seq	OXFORD_NANOPORE	2752505	2025-09-21
5833.tsv:SRR32815027	MinION sequencing: direct RNA ONT sequencing of P. falciparum UMB-MWI Trophozoites in vitro polyadenylated	5833	1;131567;2759;2698737;33630;5794;422676;5819;1639119;5820;418107;5833	Plasmodium falciparum	TRANSCRIPTOMIC	RNA-Seq	OXFORD_NANOPORE	759471	2025-09-21
5833.tsv:SRR32815035	MinION sequencing: direct RNA ONT sequencing of P. falciparum Dd2 Gametocytes stage IV	5833	1;131567;2759;2698737;33630;5794;422676;5819;1639119;5820;418107;5833	Plasmodium falciparum	TRANSCRIPTOMIC	RNA-Seq	OXFORD_NANOPORE	1001740	2025-09-21
5833.tsv:SRR32815044	MinION sequencing: direct RNA ONT sequencing of P. falciparum Dd2 10 hpi	5833	1;131567;2759;2698737;33630;5794;422676;5819;1639119;5820;418107;5833	Plasmodium falciparum	TRANSCRIPTOMIC	RNA-Seq	OXFORD_NANOPORE	1090558	2025-09-21
5833.tsv:SRR32815047	MinION sequencing: direct RNA ONT sequencing of P. falciparum NF54 Salivary Gland Sporozoites	5833	1;131567;2759;2698737;33630;5794;422676;5819;1639119;5820;418107;5833	Plasmodium falciparum	TRANSCRIPTOMIC	RNA-Seq	OXFORD_NANOPORE	2418242	2025-09-21
5833.tsv:SRR32815051	MinION sequencing: direct RNA ONT sequencing of P. falciparum UMB-MWI Schizonts	5833	1;131567;2759;2698737;33630;5794;422676;5819;1639119;5820;418107;5833	Plasmodium falciparum	TRANSCRIPTOMIC	RNA-Seq	OXFORD_NANOPORE	1067087	2025-09-21
5833.tsv:SRR32815054	MinION sequencing: direct RNA ONT sequencing of P. falciparum Dd2 Gametocytes stage V day 16 in vitro polyadenylated	5833	1;131567;2759;2698737;33630;5794;422676;5819;1639119;5820;418107;5833	Plasmodium falciparum	TRANSCRIPTOMIC	RNA-Seq	OXFORD_NANOPORE	1672182	2025-09-21
5833.tsv:SRR32815058	MinION sequencing: direct RNA ONT sequencing of P. falciparum Dd2 20 hpi in vitro polyadenylated	5833	1;131567;2759;2698737;33630;5794;422676;5819;1639119;5820;418107;5833	Plasmodium falciparum	TRANSCRIPTOMIC	RNA-Seq	OXFORD_NANOPORE	804000	2025-09-21
5833.tsv:SRR32815060	MinION sequencing: direct RNA ONT sequencing of P. falciparum UMB-MWI Schizonts	5833	1;131567;2759;2698737;33630;5794;422676;5819;1639119;5820;418107;5833	Plasmodium falciparum	TRANSCRIPTOMIC	RNA-Seq	OXFORD_NANOPORE	1214218	2025-09-21
5833.tsv:SRR32815062	MinION sequencing: direct RNA ONT sequencing of P. falciparum Dd2 Gametocytes stage V	5833	1;131567;2759;2698737;33630;5794;422676;5819;1639119;5820;418107;5833	Plasmodium falciparum	TRANSCRIPTOMIC	RNA-Seq	OXFORD_NANOPORE	804000	2025-09-21
5833.tsv:SRR32815066	MinION sequencing: direct RNA ONT sequencing of P. falciparum Dd2 Gametocytes stage I	5833	1;131567;2759;2698737;33630;5794;422676;5819;1639119;5820;418107;5833	Plasmodium falciparum	TRANSCRIPTOMIC	RNA-Seq	OXFORD_NANOPORE	902038	2025-09-21
5833.tsv:SRR32815067	MinION sequencing: direct RNA ONT sequencing of P. falciparum Dd2 Commited Rings	5833	1;131567;2759;2698737;33630;5794;422676;5819;1639119;5820;418107;5833	Plasmodium falciparum	TRANSCRIPTOMIC	RNA-Seq	OXFORD_NANOPORE	999158	2025-09-21
5833.tsv:SRR32815068	MinION sequencing: direct RNA ONT sequencing of P. falciparum Dd2 40 hpi	5833	1;131567;2759;2698737;33630;5794;422676;5819;1639119;5820;418107;5833	Plasmodium falciparum	TRANSCRIPTOMIC	RNA-Seq	OXFORD_NANOPORE	1101571	2025-09-21
